Percentile	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
wholeblood_184B	21638.0	52451.0	99861.0	149434.0	198312.0	242128.0	282574.0	310762.0	341431.0	360654.0	384217.0	399083.0	414544.0	424952.0	437671.0	450456.0	466939.0	480233.0	491565.0	499934.0	506406.0	513227.0	519665.0	524781.0	530534.0	535005.0	538203.0	543383.0	549075.0	550404.0	553238.0	557274.0	558295.0	562561.0	566852.0	567207.0	565573.0	568878.0	566776.0	566283.0	567165.0	563668.0	564539.0	567350.0	565836.0	564482.0	562766.0	560687.0	558694.0	559702.0	559665.0	558332.0	558749.0	559968.0	556206.0	552091.0	549763.0	547340.0	544521.0	541678.0	542266.0	538969.0	542252.0	536589.0	537848.0	535330.0	528348.0	524059.0	525810.0	519752.0	517055.0	509721.0	504480.0	499923.0	493346.0	484699.0	477151.0	469576.0	461724.0	454601.0	448141.0	437088.0	424315.0	413800.0	400235.0	392594.0	377117.0	364780.0	346030.0	328758.0	309722.0	285785.0	259050.0	232968.0	204084.0	172572.0	137513.0	102014.0	65662.0	35798.0
wholeblood_185B	21188.0	51211.0	98982.0	148699.0	199076.0	244754.0	287415.0	317121.0	348539.0	368634.0	392840.0	407063.0	423202.0	435017.0	447517.0	461511.0	477406.0	491812.0	503936.0	512716.0	519797.0	528960.0	536662.0	542054.0	548856.0	554314.0	557794.0	564115.0	570083.0	571069.0	574812.0	578683.0	579759.0	583614.0	587561.0	588067.0	587716.0	590768.0	589509.0	591312.0	593516.0	589589.0	589891.0	593850.0	593124.0	592576.0	591812.0	590075.0	587457.0	589007.0	589759.0	587745.0	590516.0	592390.0	588383.0	584022.0	582790.0	580011.0	578246.0	575516.0	577135.0	575031.0	579154.0	574644.0	575407.0	572976.0	565364.0	561132.0	562625.0	557273.0	554313.0	547265.0	542321.0	537776.0	531865.0	523594.0	516730.0	508425.0	500226.0	492693.0	486477.0	475683.0	461811.0	450975.0	436944.0	427980.0	411834.0	398464.0	376840.0	359084.0	337704.0	311802.0	282364.0	253093.0	221640.0	187330.0	149009.0	110246.0	70274.0	37532.0
wholeblood_186B	17519.0	41507.0	77020.0	115593.0	154929.0	189615.0	222168.0	246718.0	272850.0	289643.0	309797.0	322693.0	333786.0	342948.0	354468.0	366175.0	379751.0	389915.0	399695.0	407828.0	412280.0	420327.0	426433.0	429821.0	435475.0	439838.0	441530.0	446751.0	452648.0	454063.0	455383.0	458256.0	459970.0	462128.0	465901.0	466296.0	465232.0	468342.0	467027.0	467365.0	466255.0	463911.0	465861.0	466369.0	465245.0	464566.0	465094.0	464556.0	465265.0	464597.0	463802.0	463588.0	464131.0	465390.0	461619.0	457616.0	456013.0	456911.0	454887.0	453674.0	453229.0	452976.0	455319.0	451484.0	451581.0	449155.0	443814.0	441891.0	443793.0	439451.0	437736.0	433256.0	430516.0	427782.0	423255.0	416251.0	409915.0	402964.0	397877.0	391455.0	386042.0	378086.0	367707.0	361431.0	352573.0	344087.0	332523.0	321633.0	305754.0	291347.0	274852.0	255807.0	232494.0	210021.0	184978.0	157854.0	125941.0	94255.0	61011.0	32875.0
wholeblood_187B	22946.0	55634.0	106421.0	156899.0	207834.0	254686.0	297124.0	327490.0	359534.0	379698.0	403196.0	416693.0	433370.0	444551.0	457103.0	470239.0	484443.0	497414.0	509157.0	518395.0	525707.0	532854.0	538444.0	543169.0	549879.0	555605.0	559795.0	563143.0	569558.0	569331.0	573529.0	576756.0	577762.0	581444.0	585572.0	585283.0	584651.0	586008.0	585049.0	585875.0	587109.0	581981.0	582841.0	587303.0	585213.0	583508.0	580561.0	578646.0	576123.0	576787.0	576554.0	574456.0	574517.0	575116.0	571161.0	567267.0	565262.0	562350.0	560149.0	555975.0	557057.0	552953.0	555705.0	549594.0	550840.0	549634.0	542160.0	537921.0	539279.0	533475.0	528922.0	519509.0	514491.0	508748.0	502223.0	493750.0	486313.0	477854.0	469395.0	461908.0	455155.0	443347.0	429757.0	419130.0	404974.0	396640.0	381217.0	368658.0	348975.0	330955.0	310836.0	287218.0	259603.0	233299.0	204018.0	172777.0	137741.0	102788.0	66619.0	37271.0
wholeblood_188B	25376.0	59855.0	110650.0	164459.0	215476.0	261997.0	303292.0	333156.0	363858.0	382893.0	405945.0	420095.0	436547.0	446919.0	459193.0	469926.0	484875.0	496648.0	507967.0	516297.0	522583.0	528214.0	533791.0	538957.0	545023.0	550274.0	554309.0	560224.0	566925.0	566432.0	569968.0	574137.0	575073.0	577483.0	581326.0	582252.0	579277.0	581995.0	579422.0	578399.0	578603.0	573312.0	574003.0	576318.0	573392.0	570885.0	569000.0	567984.0	566538.0	566994.0	565945.0	562949.0	564866.0	566160.0	562342.0	557966.0	554658.0	551253.0	549437.0	544470.0	545003.0	542060.0	545181.0	540050.0	539607.0	536466.0	528420.0	523537.0	524217.0	517443.0	514204.0	506960.0	502598.0	497751.0	491467.0	482976.0	474957.0	466898.0	458667.0	450428.0	443884.0	432755.0	419409.0	410484.0	398069.0	389539.0	374730.0	363266.0	344789.0	327438.0	307538.0	283644.0	257284.0	230682.0	201596.0	169398.0	134024.0	98360.0	61796.0	32816.0
wholeblood_189B	18042.0	43071.0	81355.0	121016.0	162385.0	198488.0	233158.0	258079.0	283032.0	299659.0	320732.0	333755.0	344067.0	354710.0	366601.0	376830.0	391357.0	401480.0	412035.0	419331.0	424217.0	431669.0	437441.0	441731.0	446532.0	450250.0	453150.0	457570.0	463204.0	464121.0	465149.0	468383.0	469063.0	471578.0	475463.0	475439.0	473257.0	476116.0	473788.0	474944.0	474113.0	471436.0	472721.0	473084.0	472227.0	471313.0	471449.0	470902.0	470439.0	469321.0	469245.0	468994.0	469895.0	470610.0	467827.0	464219.0	462404.0	460836.0	457971.0	457474.0	456902.0	455724.0	457414.0	452967.0	452238.0	449644.0	444554.0	441408.0	442693.0	438630.0	435536.0	429895.0	425828.0	422126.0	417284.0	410539.0	404637.0	397941.0	391827.0	385614.0	379836.0	370094.0	359435.0	351570.0	342623.0	334272.0	322586.0	311178.0	294978.0	280618.0	263951.0	244293.0	221485.0	198889.0	174042.0	147804.0	117352.0	87440.0	55994.0	30448.0
wholeblood_190B	19672.0	45559.0	86499.0	131160.0	175058.0	217793.0	256670.0	286348.0	317221.0	338590.0	362823.0	377254.0	397854.0	410892.0	424626.0	439562.0	455452.0	470356.0	483291.0	494481.0	503715.0	513466.0	521945.0	530982.0	539858.0	548189.0	554976.0	562770.0	571538.0	574196.0	579378.0	586054.0	590029.0	595109.0	601101.0	604467.0	604655.0	609435.0	610785.0	614277.0	617923.0	613532.0	618315.0	624550.0	625209.0	624302.0	623237.0	624253.0	623350.0	628237.0	629261.0	628202.0	632220.0	637100.0	635950.0	633734.0	633966.0	633646.0	632811.0	630352.0	633674.0	630299.0	636850.0	631991.0	636425.0	637015.0	632517.0	629842.0	633083.0	628830.0	627243.0	620477.0	618295.0	615006.0	611548.0	605085.0	598903.0	591011.0	582560.0	574508.0	568347.0	557098.0	542734.0	533022.0	518381.0	510671.0	493222.0	480337.0	458225.0	438347.0	414022.0	385509.0	351747.0	318723.0	280450.0	238089.0	191218.0	142207.0	91158.0	47138.0
wholeblood_191B	22359.0	52612.0	97735.0	147299.0	195581.0	238620.0	279374.0	306949.0	336874.0	356104.0	378632.0	392283.0	405324.0	416019.0	428232.0	441094.0	454843.0	466455.0	476329.0	484068.0	489362.0	495997.0	502221.0	506332.0	512633.0	516707.0	518624.0	522283.0	527694.0	528059.0	530227.0	531712.0	531766.0	533531.0	536754.0	537485.0	535661.0	538566.0	534971.0	533941.0	532881.0	527546.0	528356.0	529871.0	528282.0	525762.0	522384.0	520610.0	518337.0	518297.0	517240.0	514868.0	514529.0	514898.0	509646.0	503996.0	499897.0	497434.0	494699.0	491277.0	490052.0	487222.0	488302.0	483298.0	482423.0	478740.0	471739.0	467911.0	468634.0	462492.0	459155.0	452141.0	446395.0	441688.0	435966.0	427555.0	418748.0	410309.0	403435.0	394347.0	386891.0	377106.0	363969.0	355326.0	343977.0	334696.0	321886.0	310488.0	294541.0	278647.0	260850.0	241006.0	217319.0	194615.0	169921.0	143393.0	112904.0	83083.0	53144.0	28795.0
wholeblood_192B	16423.0	38208.0	75033.0	119374.0	163247.0	206710.0	246018.0	278022.0	312219.0	336092.0	363391.0	381412.0	405457.0	420540.0	436071.0	451926.0	469194.0	487332.0	502016.0	515262.0	527621.0	539675.0	550862.0	561634.0	571091.0	581726.0	592359.0	603013.0	614603.0	618575.0	624789.0	632510.0	637931.0	645975.0	653961.0	659988.0	661689.0	670019.0	671821.0	676379.0	682314.0	678924.0	683286.0	691753.0	695355.0	696825.0	697207.0	699849.0	701379.0	709971.0	714099.0	713473.0	721098.0	729247.0	730003.0	730228.0	733051.0	733846.0	735662.0	733952.0	740586.0	740468.0	750074.0	747836.0	753483.0	757013.0	752861.0	751279.0	759538.0	756902.0	758888.0	753824.0	755488.0	752964.0	751609.0	744550.0	739828.0	733574.0	726604.0	721298.0	717694.0	708640.0	693582.0	684674.0	669039.0	661941.0	641628.0	627055.0	601873.0	578153.0	548919.0	513423.0	471571.0	427897.0	378695.0	322242.0	257464.0	189580.0	117684.0	54980.0
wholeblood_193B	22469.0	54004.0	102386.0	153914.0	202192.0	249894.0	292915.0	326141.0	361501.0	384885.0	412007.0	428455.0	450797.0	465812.0	480722.0	496582.0	512079.0	528348.0	541181.0	550597.0	560487.0	568174.0	576074.0	583306.0	591253.0	598570.0	605252.0	611923.0	619537.0	620733.0	625695.0	631476.0	634619.0	637894.0	643673.0	647112.0	646890.0	650916.0	651122.0	652345.0	654458.0	647489.0	650837.0	655935.0	654614.0	651269.0	648790.0	648584.0	644806.0	648338.0	649148.0	646987.0	649284.0	653150.0	650534.0	646932.0	645858.0	643610.0	641202.0	636358.0	639244.0	634440.0	639102.0	632437.0	635774.0	635693.0	628768.0	622770.0	625254.0	619143.0	614134.0	604924.0	601775.0	595566.0	589767.0	580734.0	574327.0	565047.0	556292.0	547770.0	540483.0	528037.0	513808.0	502301.0	485468.0	476615.0	458744.0	445688.0	423196.0	403636.0	380422.0	352410.0	320777.0	288808.0	253470.0	214819.0	173136.0	129116.0	83302.0	44867.0
wholeblood_194B	21495.0	51278.0	97431.0	146356.0	193307.0	239082.0	281530.0	314553.0	349514.0	373365.0	401306.0	417340.0	439030.0	453108.0	469014.0	484093.0	499770.0	516179.0	530144.0	539948.0	550450.0	559062.0	567295.0	575666.0	583909.0	590857.0	597757.0	603795.0	612477.0	614083.0	618704.0	624777.0	628836.0	632930.0	638665.0	641452.0	641873.0	645452.0	645682.0	646235.0	648239.0	642210.0	644948.0	650000.0	649433.0	648000.0	645993.0	645960.0	641967.0	647203.0	648163.0	646111.0	649345.0	653601.0	651351.0	648029.0	646570.0	645498.0	644454.0	640287.0	642979.0	638597.0	645197.0	639909.0	642349.0	642345.0	635411.0	631082.0	634559.0	629091.0	624543.0	616919.0	612830.0	607818.0	601498.0	592272.0	585686.0	577205.0	569673.0	561387.0	554343.0	542397.0	527492.0	516314.0	499500.0	489722.0	470991.0	456878.0	433604.0	412991.0	389228.0	360398.0	327717.0	295395.0	259405.0	219639.0	175718.0	130426.0	83930.0	44531.0
wholeblood_195B	21136.0	49247.0	92842.0	139959.0	185055.0	230420.0	271291.0	303538.0	336978.0	359050.0	386120.0	402132.0	424107.0	439323.0	455080.0	471070.0	487660.0	504087.0	517605.0	528789.0	538672.0	547999.0	556641.0	565059.0	573447.0	581656.0	588781.0	596790.0	605138.0	607114.0	613797.0	620582.0	625763.0	631269.0	637531.0	641305.0	641009.0	646013.0	646493.0	647917.0	650802.0	646441.0	650754.0	656542.0	656590.0	655420.0	654209.0	654664.0	652199.0	657044.0	657815.0	655980.0	661095.0	665879.0	664062.0	662306.0	661509.0	660342.0	659320.0	654671.0	657728.0	653278.0	660097.0	654242.0	657159.0	657229.0	651544.0	647830.0	651553.0	646728.0	643503.0	635636.0	632870.0	627870.0	622446.0	614202.0	606727.0	598442.0	590816.0	582683.0	575997.0	564502.0	550353.0	539414.0	522515.0	513889.0	494954.0	480925.0	457597.0	436290.0	412041.0	382079.0	348436.0	313912.0	276368.0	234635.0	188460.0	140375.0	90495.0	46959.0
wholeblood_196B	19926.0	48422.0	91761.0	137171.0	181063.0	220441.0	256860.0	282445.0	309944.0	327409.0	347699.0	361450.0	375720.0	385841.0	397090.0	407358.0	421068.0	431936.0	441322.0	448773.0	454551.0	461610.0	467734.0	472114.0	477796.0	482100.0	484592.0	488273.0	494640.0	494697.0	497688.0	500771.0	500911.0	503560.0	506803.0	505910.0	504447.0	506399.0	503593.0	504901.0	503970.0	499786.0	500140.0	502471.0	500830.0	499758.0	496777.0	495644.0	493916.0	493415.0	492670.0	491024.0	491059.0	491600.0	488157.0	483592.0	481126.0	478272.0	474938.0	470749.0	470789.0	468624.0	470705.0	465036.0	464358.0	461618.0	455596.0	451280.0	452542.0	447352.0	444542.0	437465.0	432800.0	427671.0	421331.0	412926.0	405817.0	398527.0	391477.0	383741.0	377076.0	367195.0	355504.0	346351.0	335504.0	326776.0	313211.0	302015.0	285166.0	269849.0	252803.0	231933.0	208851.0	186461.0	162206.0	136623.0	108419.0	80205.0	51015.0	28017.0
wholeblood_197B	21964.0	53778.0	101835.0	152164.0	200971.0	245343.0	285265.0	314070.0	343710.0	362781.0	385470.0	399411.0	414398.0	424818.0	436816.0	448654.0	464667.0	476963.0	488692.0	497805.0	503510.0	511242.0	516573.0	521470.0	527888.0	532321.0	534652.0	539682.0	546225.0	545777.0	548166.0	550848.0	551442.0	554396.0	557592.0	557332.0	555727.0	559358.0	557859.0	556869.0	555448.0	550711.0	552745.0	554164.0	552566.0	552028.0	551632.0	548804.0	547251.0	548269.0	547358.0	545794.0	546779.0	547339.0	541929.0	537601.0	535737.0	534862.0	533158.0	530358.0	530620.0	527910.0	530645.0	525225.0	526424.0	523048.0	516455.0	513217.0	515060.0	509704.0	505460.0	498160.0	494159.0	489456.0	482672.0	474069.0	466791.0	458616.0	451655.0	443813.0	437049.0	426911.0	414775.0	405195.0	392684.0	383837.0	369347.0	357482.0	338490.0	321867.0	302703.0	279967.0	253796.0	228189.0	199494.0	168725.0	134017.0	98806.0	62641.0	34050.0
